ID,GENDER,INCOME,FAMILY_STATUS,HOUSING_TYPE,FAM_MEMBERS,STATUS
5022561,F,225000,Married,House,3,X
5022562,F,225000,Married,House,3,X
5022563,F,225000,Married,House,3,X
5022564,F,225000,Married,House,3,X
5022565,F,225000,Married,House,3,X
5022566,F,225000,Married,House,3,X
5022567,F,225000,Married,House,3,X
5022568,F,225000,Married,House,3,X
5090590,F,225000,Married,House,3,X
5022569,M,225000,Married,House,2,X
5022570,M,225000,Married,House,2,X
5022571,M,202500,Married,House,2,X
5022572,M,202500,Married,House,2,X
5022573,M,202500,Married,House,2,C
5022577,M,202500,Single,House,1,C
5022578,M,202500,Single,House,1,C
5022579,M,202500,Single,House,1,C
5022580,M,202500,Single,House,1,C
5022582,F,202500,Single,House,1,C
5022583,F,202500,Single,House,1,C
5022584,F,202500,Single,House,1,C
5022585,F,202500,Single,House,1,C
5022587,F,202500,Single,House,1,0
5022589,F,202500,Single,House,1,X
5022590,F,202500,Single,House,1,X
5022591,F,202500,Single,House,1,X
5113121,F,202500,Single,House,1,X
5022592,F,144000,Civil marriage,House,3,X
5022593,F,144000,Civil marriage,House,3,X
5022594,F,144000,Civil marriage,House,3,X
5022595,F,144000,Civil marriage,House,3,X
5022596,F,144000,Civil marriage,House,3,X
5022597,F,144000,Civil marriage,House,3,X
5022598,F,144000,Civil marriage,House,3,X
5022599,F,144000,Civil marriage,House,3,X
6423270,F,144000,Civil marriage,House,3,X
6423271,F,144000,Civil marriage,House,3,X
5022602,M,337500,Married,House,2,X
5022604,M,337500,Married,House,2,X
5022605,M,337500,Married,House,2,X
5113137,M,337500,Married,House,2,X
5113138,M,337500,Married,House,2,X
5022606,F,112500,Married,House,3,X
5022607,F,112500,Married,House,3,X
5022608,M,202500,Married,House,3,X
5022609,M,202500,Married,House,3,X
5022610,M,202500,Married,House,3,X
5022611,M,202500,Married,House,3,X
5022612,M,202500,Married,House,3,X
5022614,M,202500,Civil marriage,House,2,X
5022616,M,202500,Civil marriage,House,2,X
5022617,M,202500,Civil marriage,House,2,X
5022618,M,202500,Civil marriage,House,2,X
5022619,M,202500,Civil marriage,House,2,X
6423273,M,202500,Civil marriage,House,2,X
5022620,M,247500,Married,With parents,2,X
5022621,M,247500,Married,With parents,2,X
5022622,M,247500,Married,With parents,2,X
5022623,M,247500,Married,With parents,2,X
5022624,M,247500,Married,With parents,2,X
5022625,M,247500,Married,With parents,2,X
5022626,M,247500,Married,With parents,2,X
5022627,M,247500,Married,With parents,2,X
5022628,F,157500,Single,Municipal apartment,1,X
5022634,F,157500,Single,Municipal apartment,1,X
5022635,F,157500,Single,Municipal apartment,1,X
5022636,F,157500,Single,Municipal apartment,1,X
5022637,F,157500,Single,Municipal apartment,1,X
5022639,F,157500,Single,Municipal apartment,1,X
6423325,F,157500,Single,Municipal apartment,1,X
6423326,F,157500,Single,Municipal apartment,1,X
5022640,F,76500,Married,House,3,X
5022641,F,76500,Married,House,3,0
5022642,F,76500,Married,House,3,X
5022643,F,76500,Married,House,3,0
5022644,M,135000,Married,House,3,0
5022647,M,135000,Married,House,3,0
5022648,M,135000,Married,House,3,0
5022649,M,135000,Married,House,3,0
5022651,M,135000,Married,House,3,0
5022652,M,135000,Married,House,3,0
6423328,M,135000,Married,House,3,0
5022654,M,112500,Single,House,1,0
5022655,M,112500,Single,House,1,0
6423374,M,112500,Single,House,1,X
5022656,F,202500,Widow,House,1,0
5022657,F,202500,Widow,House,1,0
5022658,F,202500,Widow,House,1,0
6423375,F,202500,Widow,House,1,0
5022659,F,247500,Single,House,1,0
5022660,F,247500,Single,House,1,0
5022661,F,247500,Single,House,1,0
5022663,F,157500,Single,With parents,2,0
5022664,M,157500,Single,Municipal apartment,1,0
5022665,M,157500,Single,Municipal apartment,1,0
5022666,M,157500,Single,Municipal apartment,1,0
5022667,M,157500,Single,Municipal apartment,1,0
5022668,M,157500,Single,Municipal apartment,1,0
5022669,M,157500,Single,Municipal apartment,1,X
5022670,M,157500,Single,Municipal apartment,1,X
5022671,M,157500,Single,Municipal apartment,1,0
5022672,M,157500,Single,Municipal apartment,1,0
5113159,M,157500,Single,Municipal apartment,1,0
5113160,M,157500,Single,Municipal apartment,1,0
5022673,F,315000,Married,House,3,0
5022679,F,315000,Married,House,3,0
5022676,M,135000,Married,House,2,0
5022677,M,135000,Married,House,2,X
5022681,M,315000,Married,House,2,0
5022682,M,315000,Married,House,2,0
5022683,F,157500,Separated,With parents,1,0
5022684,F,157500,Separated,With parents,1,0
5022685,F,157500,Separated,With parents,1,0
5022686,F,112500,Single,House,1,0
5022687,F,112500,Single,House,1,0
5022689,F,112500,Single,House,1,0
5022690,F,112500,Single,House,1,0
5022691,F,135000,Civil marriage,House,2,0
5022692,F,135000,Civil marriage,House,2,X
5022694,F,112500,Married,House,2,0
5022696,F,112500,Married,House,2,0
5022698,M,315000,Single,House,1,0
5022700,M,315000,Single,House,1,0
5022701,M,315000,Single,House,1,0
5022702,M,315000,Single,House,1,0
5022703,M,315000,Single,House,1,0
5022704,M,315000,Single,House,1,0
5022705,M,315000,Single,House,1,0
5022707,M,315000,Single,House,1,0
5022712,M,157500,Married,House,2,0
5022713,M,157500,Married,House,2,0
5022715,M,157500,Married,House,2,0
5022716,M,157500,Married,House,2,X
5022717,M,157500,Married,House,2,X
5022718,M,157500,Married,House,2,0
5022719,M,157500,Married,House,2,0
6423444,M,157500,Married,House,2,0
6423445,M,157500,Married,House,2,X
5022720,M,157500,Married,House,4,X
5022721,M,157500,Married,House,4,X
5022722,M,157500,Married,House,4,X
5090617,M,157500,Married,House,4,X
5022730,M,360000,Married,House,5,X
5022731,M,360000,Married,House,5,X
5022732,F,90000,Married,House,2,X
5022733,F,90000,Married,House,2,X
5022734,F,90000,Married,House,2,X
5022737,F,90000,Married,House,2,X
5022738,F,90000,Married,House,2,X
5022739,F,90000,Married,House,2,X
5022740,F,90000,Married,House,2,X
5022741,F,180000,Married,House,2,X
5022742,F,180000,Married,House,2,X
5022757,F,180000,Married,House,2,0
5022758,F,180000,Married,House,2,0
5022759,F,180000,Married,House,2,0
5022760,F,180000,Married,House,2,0
5022761,F,180000,Married,House,2,0
5113193,F,180000,Married,House,2,0
5022743,F,202500,Separated,House,2,0
5022744,F,202500,Separated,House,2,0
5022745,F,202500,Separated,House,2,0
5022746,F,202500,Separated,House,2,0
5022749,F,202500,Separated,House,2,0
5022750,F,202500,Separated,House,2,0
5022751,F,202500,Separated,House,2,0
5022752,F,202500,Separated,House,2,0
5022753,F,202500,Separated,House,2,0
5022754,F,202500,Separated,House,2,0
5022755,F,202500,Separated,House,2,0
5022756,F,202500,Separated,House,2,0
5022762,F,202500,Separated,House,2,0
6423447,F,202500,Separated,House,2,0
5022765,F,112500,Married,House,2,0
5022767,F,90000,Married,With parents,4,0
5022768,F,90000,Married,With parents,4,0
5022769,F,90000,Married,With parents,4,0
5022770,F,90000,Married,With parents,4,0
5022771,F,90000,Married,With parents,4,0
5022772,F,90000,Married,With parents,4,0
5022773,F,90000,Married,With parents,4,0
6423550,F,90000,Married,With parents,4,0
6423551,F,90000,Married,With parents,4,0
5022774,F,225000,Married,House,2,0
5022775,F,225000,Married,House,2,0
5022776,F,225000,Married,House,2,0
5022778,F,225000,Married,House,2,0
5022783,M,216000,Widow,House,2,0
5022784,M,216000,Widow,House,2,0
5022787,M,216000,Widow,House,2,X
5022788,M,216000,Widow,House,2,X
5022789,F,112500,Separated,House,1,X
5022790,F,112500,Separated,House,1,X
5022791,F,202500,Widow,House,1,X
5022792,F,202500,Widow,House,1,X
5022794,F,202500,Widow,House,1,X
5022795,F,202500,Widow,House,1,C
5022796,F,202500,Widow,House,1,C
5022797,F,202500,Widow,House,1,C
5022798,F,202500,Widow,House,1,C
5022799,F,202500,Widow,House,1,0
5022800,F,202500,Widow,House,1,C
5022802,F,202500,Widow,House,1,C
5022803,F,202500,Widow,House,1,C
5022804,F,202500,Widow,House,1,C
5090079,F,202500,Widow,House,1,C
5022807,F,180000,Married,House,3,C
5022808,F,180000,Married,House,3,C
5022809,M,135000,Single,Rent,1,C
5022810,M,135000,Single,Rent,1,C
5022811,F,261000,Single,House,1,C
5022812,F,261000,Single,House,1,C
5022813,F,261000,Single,House,1,C
5022814,F,261000,Single,House,1,C
5022815,F,261000,Single,House,1,C
5022816,F,261000,Single,House,1,C
5022817,M,202500,Married,House,2,C
5022818,M,202500,Married,House,2,C
5022824,M,202500,Married,House,2,C
5022825,M,202500,Married,House,2,C
5022826,M,202500,Married,House,2,C
5022827,M,202500,Married,House,2,C
5022828,M,202500,Married,House,2,C
5022831,M,202500,Married,House,2,C
5022832,M,202500,Married,House,2,C
5022833,M,202500,Married,House,2,C
5022834,M,202500,Married,House,2,C
5022835,M,202500,Married,House,2,C
5022836,M,202500,Married,House,2,C
5022837,M,202500,Married,House,2,C
5113214,M,202500,Married,House,2,C
5022840,M,180000,Separated,House,1,C
5022841,M,180000,Separated,House,1,C
5022842,M,180000,Separated,House,1,C
5022843,M,180000,Separated,House,1,C
5022844,M,180000,Separated,House,1,C
5022845,M,180000,Separated,House,1,C
5022846,M,180000,Separated,House,1,C
5022847,M,180000,Separated,House,1,C
5022848,M,180000,Separated,House,1,C
5022849,M,180000,Separated,House,1,C
5113222,M,180000,Separated,House,1,C
5113223,M,180000,Separated,House,1,C
5022851,F,202500,Married,House,2,0
5022852,F,202500,Married,House,2,0
5022853,F,202500,Married,House,2,0
5022855,F,202500,Married,House,2,0
5113224,F,202500,Married,House,2,0
5022858,F,202500,Single,Rent,1,0
6423621,F,202500,Single,Rent,1,0
5022859,F,180000,Single,House,1,0
5022860,F,180000,Single,House,1,0
6423662,F,180000,Single,House,1,0
5022862,F,67500,Single,House,1,0
5022863,F,225000,Married,House,4,0
5022864,F,225000,Married,House,4,0
5022865,F,225000,Married,House,4,0
5022866,F,225000,Married,House,4,0
5022867,F,225000,Married,House,4,0
5022868,F,225000,Married,House,4,0
5022869,F,225000,Married,House,4,0
5022870,F,225000,Married,House,4,0
5022871,F,225000,Married,House,4,0
5022872,F,225000,Married,House,4,0
5022873,F,225000,Married,House,4,0
5022875,F,225000,Married,House,4,0
5022876,F,225000,Married,House,4,0
5022877,F,225000,Married,House,4,0
5022878,F,225000,Married,House,4,0
6423663,F,225000,Married,House,4,0
6423664,F,225000,Married,House,4,0
6423665,F,225000,Married,House,4,0
5022879,M,315000,Separated,House,2,0
5022880,M,315000,Separated,House,2,0
5022881,M,315000,Separated,House,2,0
5022882,M,315000,Separated,House,2,0
5022886,M,315000,Separated,House,2,0
5022887,M,315000,Separated,House,2,0
5022888,M,315000,Separated,House,2,0
5022889,M,315000,Separated,House,2,0
5022890,M,315000,Separated,House,2,0
5022891,M,315000,Separated,House,2,1
5022892,M,315000,Separated,House,2,1
5022893,M,315000,Separated,House,2,0
6423666,M,315000,Separated,House,2,0
6423667,M,315000,Separated,House,2,0
6423668,M,315000,Separated,House,2,0
5022894,M,315000,Married,House,2,0
5022895,M,315000,Married,House,2,0
5022896,M,315000,Married,House,2,0
5022897,F,126000,Married,House,2,0
5022898,F,135000,Civil marriage,House,3,0
5022900,F,135000,Civil marriage,House,3,0
5022901,F,135000,Civil marriage,House,3,0
5022902,F,135000,Civil marriage,House,3,0
5022903,F,135000,Civil marriage,House,3,0
5022904,F,135000,Civil marriage,House,3,0
5022905,F,135000,Civil marriage,House,3,0
5113232,F,135000,Civil marriage,House,3,0
5113233,F,135000,Civil marriage,House,3,0
5022906,M,189000,Married,House,2,0
5022907,M,189000,Married,House,2,0
5022908,M,189000,Married,House,2,0
5022909,M,189000,Married,House,2,0
5022910,M,189000,Married,House,2,0
6423701,M,189000,Married,House,2,0
5022912,F,225000,Single,House,1,0
5022913,F,225000,Single,House,1,0
5022914,F,225000,Single,House,1,0
5022915,F,225000,Single,House,1,0
5022917,F,225000,Single,House,1,0
5022918,F,225000,Single,House,1,0
5022921,F,225000,Single,House,1,0
5022922,F,225000,Single,House,1,0
5022923,F,225000,Single,House,1,0
5090081,F,225000,Single,House,1,0
5113052,F,225000,Single,House,1,0
5113054,F,225000,Single,House,1,X
5022925,F,144000,Civil marriage,House,2,0
5022926,F,144000,Civil marriage,House,2,0
5022927,F,144000,Civil marriage,House,2,0
5022928,F,144000,Civil marriage,House,2,0
5022929,F,144000,Civil marriage,House,2,0
5022930,F,270000,Married,House,2,0
5022931,F,270000,Married,House,2,0
5022932,M,315000,Married,House,4,0
5022933,M,315000,Married,House,4,0
5022934,M,315000,Married,House,4,0
5022935,M,135000,Married,House,3,0
5022936,F,202500,Separated,House,1,0
5022938,F,202500,Separated,House,1,0
5022939,F,202500,Separated,House,1,0
5022940,F,202500,Separated,House,1,0
5022942,F,202500,Separated,House,1,0
5022943,F,202500,Separated,House,1,0
5022944,F,202500,Separated,House,1,0
5022945,F,202500,Separated,House,1,0
5022946,F,202500,Separated,House,1,0
5022947,F,202500,Separated,House,1,0
5113056,F,202500,Separated,House,1,0
5113057,F,202500,Separated,House,1,0
5022950,M,135000,Single,With parents,1,0
5022951,M,135000,Single,With parents,1,0
5022952,M,112500,Married,House,2,0
5022953,M,112500,Married,House,2,0
5022954,M,112500,Married,House,2,0
5022955,M,112500,Married,House,2,0
5022961,M,112500,Married,House,2,0
5113058,M,112500,Married,House,2,0
5113059,M,112500,Married,House,2,0
5022958,F,99000,Separated,House,1,0
5022963,F,135000,Married,House,5,0
5022964,F,135000,Married,House,5,0
5022965,F,135000,Married,House,5,0
5022966,M,135000,Married,House,2,0
5022967,M,135000,Married,House,2,0
5022968,M,135000,Married,House,2,0
5022969,M,135000,Married,House,2,0
5022970,M,135000,Married,House,2,0
5022971,M,135000,Married,House,2,C
5022972,M,135000,Married,House,2,C
5022975,F,315000,Civil marriage,House,2,C
5022978,F,225000,Married,House,2,C
5022979,F,225000,Married,House,2,C
5022980,F,225000,Married,House,2,C
5022981,F,225000,Married,House,2,C
5022982,F,225000,Married,House,2,C
5022984,F,225000,Married,House,2,C
5022985,F,225000,Married,House,2,C
5022986,F,225000,Married,House,2,C
5022987,F,76500,Married,House,2,C
5022988,F,76500,Married,House,2,C
5022989,F,76500,Married,House,2,C
5022990,F,76500,Married,House,2,C
5022991,F,76500,Married,House,2,C
5022992,F,76500,Married,House,2,C
5022993,F,76500,Married,House,2,C
6052100,F,76500,Married,House,2,C
5022994,F,76500,Married,House,2,0
5022995,F,76500,Married,House,2,0
5022996,F,180000,Single,House,1,0
5022997,F,180000,Single,House,1,0
5023000,F,180000,Single,House,1,0
5023001,F,180000,Single,House,1,0
5023002,F,180000,Single,House,1,C
5023004,F,180000,Single,House,1,C
5023006,F,180000,Single,House,1,C
6052102,F,180000,Single,House,1,C
5023007,F,157500,Married,House,2,C
5023008,F,157500,Married,House,2,C
5023009,F,99900,Widow,House,1,C
5023010,F,99900,Widow,House,1,C
5023011,M,360000,Married,House,2,C
5023012,F,144000,Married,House,2,C
5023015,F,76500,Married,House,2,C
5023019,F,76500,Married,House,2,C
5023020,F,76500,Married,House,2,C
5023021,F,76500,Married,House,2,C
5023022,F,157500,Widow,House,1,C
5023023,F,157500,Widow,House,1,C
5023024,F,157500,Widow,House,1,C
5023025,M,148500,Married,House,2,C
5023027,M,148500,Married,House,2,C
5023029,M,148500,Married,House,2,C
5023031,F,202500,Married,House,2,C
5023032,F,202500,Married,House,2,C
5023033,F,202500,Married,House,2,C
5023034,M,112500,Married,House,2,C
5023035,M,112500,Married,House,2,C
6052109,M,112500,Married,House,2,C
5023036,M,112500,Civil marriage,With parents,2,C
5023037,F,90000,Widow,House,1,C
5023038,F,90000,Widow,House,1,C
5023039,F,90000,Widow,House,1,C
5023040,F,90000,Widow,House,1,C
5023041,F,90000,Widow,House,1,C
5023042,F,90000,Widow,House,1,C
5023043,F,90000,Widow,House,1,C
5023044,F,135000,Married,House,2,C
5023045,F,135000,Married,House,2,C
5023046,F,135000,Married,House,2,C
5023048,F,67500,Married,House,2,C
5023049,F,67500,Married,House,2,C
5023050,F,67500,Married,House,2,C
5023051,F,112500,Married,House,5,C
5023052,F,112500,Married,House,5,C
5023053,F,247500,Married,House,2,0
5023054,F,247500,Married,House,2,0
5023055,F,247500,Married,House,2,0
5023056,F,247500,Married,House,2,0
5023057,M,112500,Married,House,3,0
5023058,M,112500,Married,House,3,0
5023059,M,112500,Married,House,3,0
5023060,F,202500,Separated,House,1,0
5023061,F,202500,Separated,House,1,0
5023063,F,202500,Civil marriage,Co-op apartment,4,X
5023064,F,202500,Civil marriage,Co-op apartment,4,C
5023065,F,38250,Married,House,2,C
5023066,F,38250,Married,House,2,C
5023067,F,38250,Married,House,2,C
5023068,F,38250,Married,House,2,C
5023069,F,38250,Married,House,2,C
5023070,F,38250,Married,House,2,C
5023071,F,38250,Married,House,2,C
6051946,F,38250,Married,House,2,C
5023072,F,81000,Married,House,2,C
5023073,F,81000,Married,House,2,C
5023074,F,81000,Married,House,2,C
5023075,F,81000,Married,House,2,C
5023076,F,81000,Married,House,2,C
5023077,F,81000,Married,House,2,C
5023078,F,81000,Married,House,2,C
6051947,F,81000,Married,House,2,C
5023079,F,81000,Married,House,2,C
5023080,F,81000,Married,House,2,C
5023081,M,135000,Single,House,1,C
5023082,M,135000,Single,House,1,C
5023083,F,175500,Single,Municipal apartment,2,C
5023084,F,175500,Single,Municipal apartment,2,C
5023085,F,175500,Single,Municipal apartment,2,C
5023086,F,175500,Single,Municipal apartment,2,C
5023087,F,175500,Single,Municipal apartment,2,C
5023088,F,175500,Single,Municipal apartment,2,C
5023089,F,202500,Separated,House,1,C
5023092,F,202500,Separated,House,1,C
5023095,F,202500,Separated,House,1,C
5023096,F,202500,Separated,House,1,C
6052103,F,202500,Separated,House,1,C
5023097,M,180000,Married,House,3,C
5023099,F,94500,Married,House,2,C
5023100,F,94500,Married,House,2,C
5023101,F,94500,Married,House,2,C
5023102,F,94500,Married,House,2,C
5023103,M,135000,Married,House,2,C
5023105,M,67500,Married,House,3,C
5023106,M,67500,Married,House,3,C
5023107,M,67500,Married,House,3,C
5023108,M,67500,Married,House,3,C
5023109,M,67500,Married,House,3,C
5023110,M,382500,Married,House,2,C
5023111,M,382500,Married,House,2,C
5023112,M,382500,Married,House,2,C
5023113,M,382500,Married,House,2,C
5023114,M,382500,Married,House,2,C
5023115,F,81000,Married,House,2,C
5023116,F,81000,Civil marriage,House,2,C
5023117,F,81000,Civil marriage,House,2,C
5023118,F,81000,Civil marriage,House,2,X
5023120,F,328500,Married,House,2,X
5023121,F,328500,Married,House,2,X
5023122,F,328500,Married,House,2,X
5023124,F,328500,Married,House,2,X
5023125,F,328500,Married,House,2,X
5023126,F,328500,Married,House,2,X
5023127,F,328500,Married,House,2,X
5023129,F,328500,Married,House,2,X
5023130,F,328500,Married,House,2,X
5023131,F,328500,Married,House,2,0
6051983,F,328500,Married,House,2,0
5023133,F,180000,Married,House,3,X
5023134,F,180000,Married,House,3,X
